Timestamp,Value,Is_Attack
0,0.7657345118050212,0
1,0.741002525654523,0
2,0.6983804892402216,0
3,0.70692002830436,0
4,0.7154350739153246,0
5,0.7023565510492797,0
6,0.734328500952754,0
7,0.751569491509941,0
8,0.729709341314584,0
9,0.7438720694157802,0
10,0.7374460824058453,0
11,0.6851391415981327,0
12,0.7105640975188765,0
13,0.7534310813898377,0
14,0.837283079606491,0
15,0.7140558647385646,0
16,0.7414142449226614,0
17,0.7841133388387069,0
18,0.7551201321012835,0
19,0.7403499209009936,0
20,0.7396338159401866,0
21,0.7360732256365721,0
22,0.7855492455171148,0
23,0.9796072515838199,0
24,0.7700552831889983,0
25,0.7572173130663448,0
26,0.747797193640613,0
27,0.7728250916664362,0
28,0.7540716584868018,0
29,0.7399336038332002,0
30,0.7275404118441642,0
31,0.7241819770775508,0
32,0.7630642134636921,0
33,0.7276704104558012,0
34,0.7596266020074924,0
35,0.728640573163943,0
36,0.7635893716049661,0
37,0.7567793684460323,0
38,0.7185318219658514,0
39,0.7700191549716368,0
40,0.7467155749387856,0
41,0.7630371974289554,0
42,0.7221673206122752,0
43,0.9516527929489376,0
44,0.7185247839860518,0
45,0.7386707113874581,0
46,0.7396863200754742,0
47,0.7486921669593705,0
48,0.7421655519234992,0
49,0.7647487680096418,0
50,0.7075697835362341,0
51,0.7420068849866854,0
52,0.7795786215194236,0
53,0.8053100208155555,0
54,0.7846717380896533,0
55,0.8002328491341647,0
56,0.75290927155864,0
57,0.8388690718858363,0
58,0.7775652078177134,0
59,0.8263565411342496,0
60,0.7118856534047378,0
61,0.7546202836387853,0
62,0.7444357583133457,0
63,0.7328418248980034,0
64,0.711006765016515,0
65,0.7217629812366361,0
66,0.7174985091113445,0
67,0.7248556582051194,0
68,0.7232698237385724,0
69,0.6942418728909796,0
70,0.7306539235733235,0
71,0.7531063249988975,0
72,0.7505151573608875,0
73,0.7411892474001327,0
74,0.7361475675027329,0
75,0.7034015737854061,0
76,0.7352270120803754,0
77,0.7463513090866228,0
78,0.723975176225996,0
79,0.7188266727838333,0
80,0.717382913825969,0
81,0.7338404372834056,0
82,0.7105578261144619,0
83,0.7202459331010845,0
84,0.8027749225507279,0
85,0.7206789871359055,0
86,0.7491655360714657,0
87,0.7334049460658423,0
88,0.7224078087464585,0
89,0.7437693262623847,0
90,0.7583225474545445,0
91,0.7514492690061919,0
92,0.7075322081512556,0
93,0.7305789580432064,0
94,0.7609826845288292,0
95,0.766791109947728,0
96,0.7172375790049478,0
97,0.8045990971427259,0
98,0.7388282824936017,0
99,0.744607006565401,0
100,0.7409601615865039,0
101,0.732965924691209,0
102,0.7360390983534878,0
103,0.7172277708189249,0
104,0.7404169965916589,0
105,0.7601827312866716,0
106,0.7262494806838788,0
107,0.7238179511729502,0
108,0.7078603578849954,0
109,0.7526235608503347,0
110,0.7513900701844105,0
111,0.7140558647385646,0
112,0.7570554084811849,0
113,0.7242490245519454,0
114,0.7854340133909634,0
115,0.7696317859950934,0
116,0.7509047731160585,0
117,0.7403972722392725,0
118,0.7092607023666343,0
119,0.7316934476226061,0
120,0.7548430558992026,0
121,0.7593998087066706,0
122,0.7521317172565195,0
123,0.9747671726617247,0
124,0.7330700109742622,0
125,0.7584296493181137,0
126,0.7565643219204427,0
127,0.7425336088949207,0
128,0.7705458223307664,0
129,0.7047511974695704,0
130,0.7340683644302815,0
131,0.7827650142675372,0
132,0.772495627154709,0
133,0.7543584125536881,0
134,0.7304895601676559,0
135,0.7444845949781631,0
136,0.7534983703599937,0
137,0.9797298299548309,0
138,0.790511098034877,0
139,0.7780080714073774,0
140,0.7363579657240732,0
141,0.7614190444150377,0
142,0.7159784307933675,0
143,0.725662167669158,0
144,0.7823854802734207,0
145,0.7264442414583673,0
146,0.7778697387335104,0
147,0.746087150382703,0
148,0.7194323031856193,0
149,0.7227149813778324,0
150,0.7470380218277382,0
151,0.7285304799339819,0
152,0.9518493549517232,0
153,0.7280293567677798,0
154,0.7342552399059501,0
155,0.7449095934280308,0
156,0.7392387461378186,0
157,0.7607739316635369,0
158,0.7521361311983797,0
159,0.7240694248841663,0
160,0.7269214958738133,0
161,0.8008714657722532,0
162,0.7663093292730695,0
163,0.7609497152209939,0
164,0.7557468208155501,0
165,0.7484761950069837,0
166,0.7571485885812603,0
167,0.7609454518572015,0
168,0.708845619689648,0
169,0.7445861897816748,0
170,0.7343055837881367,0
171,0.7576807501373642,0
172,0.8283367334606643,0
173,0.7480181119400722,0
174,0.7483141192663413,0
175,0.7386020364674117,0
176,0.7701138918520941,0
177,0.7079704962530249,0
178,0.7244423093281186,0
179,0.7691682628908999,0
180,0.7151593599395719,0
181,0.7212657834911806,0
182,0.7120698457162841,0
183,0.7222380243930221,0
184,0.7629966919293258,0
185,0.7466361037744259,0
186,0.7244061330412498,0
187,0.7735031024651565,0
188,0.8029982866341121,0
189,0.7376541167855527,0
190,0.7562434688964563,0
191,0.7568442623587878,0
192,0.7265749894629134,0
193,0.7407056146129967,0
194,0.7418299513470333,0
195,0.7213180331387687,0
196,0.7237126574832337,0
197,0.7550781354583163,0
198,0.7504014298636187,0
199,0.7139977137012985,0
200,0.7155435184491524,0
201,0.7722175911502264,0
202,0.7447196653946765,0
203,0.7457906476976539,0
204,0.774448319914475,0
205,0.7480063389131504,0
206,0.7751619389065181,0
207,0.7740900788673603,0
208,0.7666145947266663,0
209,0.7590992293877749,0
210,0.7299742449343262,0
211,0.7286561809240157,0
212,0.7367926403744772,0
213,0.7212952546124252,0
214,0.7180449221185051,0
215,0.7210410814925896,0
216,0.7182907706436159,0
217,0.7317646935653439,0
218,0.745899355886903,0
219,0.7038312625665238,0
220,0.7122697437278489,0
221,0.7496200658324137,0
222,0.7178076243043456,0
223,0.7030668989528616,0
224,0.7457987808992056,0
225,0.725818905242165,0
226,0.7218672536723609,0
227,0.7483162226730821,0
228,0.7309593454340791,0
229,0.7129294185394719,0
230,0.7051861339590837,0
231,0.7602527863633204,0
232,0.737223841890869,0
233,0.7289369375241911,0
234,0.7686524134744079,0
235,0.7413814722933354,0
236,0.7360008339941275,0
237,0.7323243540848,0
238,0.7372448404261404,0
239,0.7349535311715392,0
240,0.7315474463353264,0
241,0.7446833115719814,0
242,0.7675312961772822,0
243,0.7147890414364314,0
244,0.7528425304878088,0
245,0.7416580209045444,0
246,0.7373012704446614,0
247,0.7496251043227472,0
248,0.7186959488659517,0
249,0.7191077612557463,0
250,0.7361509053986032,0
251,0.7494343872478028,0
252,0.73183965166696,0
253,0.6917088435357418,0
254,0.7650851598306735,0
255,0.7433348382430058,0
256,0.706042839727717,0
257,0.7222069417701523,0
258,0.7253406164607189,0
259,0.7473807477700704,0
260,0.7405585830147869,0
261,0.7486486818569185,0
262,0.7176614587416754,0
263,0.7346301225072804,0
264,0.7431955020114118,0
265,0.7182140451951525,0
266,0.7347078243467222,0
267,0.7460902324657193,0
268,0.7317653911654598,0
269,0.7302511858298956,0
270,0.7374125010213638,0
271,0.7336905858432784,0
272,0.7537327221233368,0
273,0.7509660249997315,0
274,0.7644264879481658,0
275,0.7422781342369402,0
276,0.7072873076645491,0
277,0.7526585127578211,0
278,0.7468038419144853,0
279,0.7144105975673198,0
280,0.715062807614526,0
281,0.7388800225096073,0
282,0.7210827167783669,0
283,0.7243700708683792,0
284,0.7602164440934703,0
285,0.7143628068308949,0
286,0.7472967162892237,0
287,0.7469515250678165,0
288,0.7294392878800068,0
289,0.7079841909194972,0
290,0.7293217391254128,0
291,0.7340375393598336,0
292,0.7371745989823169,0
293,0.7246765538714329,0
294,0.7065125209729827,0
295,0.7729131901445886,0
296,0.7432731428264534,0
297,0.7442797784436549,0
298,0.7108047880099738,0
299,0.764596190388934,0
300,0.7171443043287816,0
301,0.710029676019543,0
302,0.7118012290277926,0
303,0.7063668713109149,0
304,0.7221669315356757,0
305,0.7200503734017191,0
306,0.7250331034064587,0
307,0.7558624777971975,0
308,0.7152441466142104,0
309,0.7051799853536426,0
310,0.7039360832789119,0
311,0.7492373083570615,0
312,0.7281056492063136,0
313,0.7110461511160021,0
314,0.7292645365475875,0
315,0.7298070670685689,0
316,0.7237884125533319,0
317,0.7254141000049852,0
318,0.7625833383101669,0
319,0.746072098412546,0
320,0.7068618852207827,0
321,0.7304362987111069,0
322,0.7592730667364042,0
323,0.7376089071945608,0
324,0.7272913150728259,0
325,0.753159413040547,0
326,0.7235717680197623,0
327,0.720324189658414,0
328,0.7444755706062491,0
329,0.7112733153014762,0
330,0.7438884856998459,0
331,0.7282151480913802,0
332,0.7153795008590192,0
333,0.7497967817730241,0
334,0.7643993415812103,0
335,0.7868792966999493,0
336,0.7318136276125362,0
337,0.7364404022904129,0
338,0.7242709517000531,0
339,0.7583456677861632,0
340,0.9637005047806015,0
341,0.7254141000049852,0
342,0.7709333410574323,0
343,0.7762463190843483,0
344,0.7587945989435356,0
345,0.7833377492977635,0
346,0.727431026762871,0
347,0.7538073954448045,0
348,0.7525550273190887,0
349,0.7043510833541347,0
350,0.7483242531171447,0
351,0.7288574823481164,0
352,0.7588465390671092,0
353,0.7541009560302323,0
354,0.724153347480837,0
355,0.7901338784360132,0
356,0.7230028703099934,0
357,0.7502061175051982,0
358,0.7262326503573813,0
359,0.7428051305572962,0
360,0.711915283373391,0
361,0.7458151311402305,0
362,0.7518559770802016,0
363,0.7548195031595397,0
364,0.7388037982135236,0
365,0.7482044718125495,0
366,0.7570197049225302,0
367,0.8431319301909388,0
368,0.754324180116409,0
369,0.7614691549615323,0
370,0.7473520254475755,0
371,0.7515808989896917,0
372,0.7743603681332863,0
373,0.7156066693249785,0
374,0.7726751916339448,0
375,0.7829396016183512,0
376,0.761561388819571,0
377,0.747863986496957,0
378,0.7451840576130561,0
379,0.7191193970660814,0
380,0.7167491640119403,0
381,0.7158889983731298,0
382,0.7330388458542757,0
383,0.7896156505594851,0
384,0.7311734992241059,0
385,0.7247856138646903,0
386,0.7773523750470008,0
387,0.7480945363052164,0
388,0.7920444322946121,0
389,0.7683898264028627,0
390,0.7446941376752246,0
391,0.7558921957146681,0
392,0.7075226149348588,0
393,0.7999092171140734,0
394,0.7360488924594573,0
395,0.7756680010223506,0
396,0.7561631916889078,0
397,0.7316036814129742,0
398,0.7434631045364616,0
399,0.7860759630617352,0
400,0.9726671718630997,0
401,0.8127578543086338,0
402,0.8043270715806781,0
403,0.9723558196812935,0
404,0.7250605869557366,0
405,0.7673961869673877,0
406,0.726644592930125,0
407,0.8088004317537693,0
408,0.7411762997965473,0
409,0.7785759483496746,0
410,0.7637525264691053,0
411,0.7812976213475228,0
412,0.7589394493381855,0
413,0.7659606480441005,0
414,0.8124351114090161,0
415,0.775327661948924,0
416,0.7436219703489274,0
417,0.7783110045387163,0
418,0.7501163300769467,0
419,0.7620267842729864,0
420,0.7855178201574207,0
421,0.7836665467341742,0
422,0.7218672536723609,0
423,0.7430661983207758,0
424,0.7573572643703536,0
425,0.7611532591863418,0
426,0.7284995294256642,0
427,0.757942780721246,0
428,0.7819132773256018,0
429,0.7381220273746747,0
430,0.7925392263496456,0
431,0.7474648507884352,0
432,0.7142351127376837,0
433,0.7377987691248881,0
434,0.7552491522507456,0
435,0.7069970417938363,0
436,0.7364941550078865,0
437,0.79184142099782,0
438,0.9755978553707209,0
439,0.7732899069419524,0
440,0.7252397997660481,0
441,0.7500469843692192,0
442,0.781012236138805,0
443,0.7622698352904577,0
444,0.7456725926092843,0
445,0.7380517227879569,0
446,0.7535059433384402,0
447,0.7401328870490641,0
448,0.7891779730763212,0
449,0.7407501654889614,0
450,0.7853350651164962,0
451,0.7574983155902333,0
452,0.7597448122049079,0
453,0.7423319136112476,0
454,0.7626083978181452,0
455,0.7697201518878528,0
456,0.7650409795432321,0
457,0.7926589865728211,0
458,0.7658157108495647,0
459,0.7762601443522015,0
460,0.8122259826333784,0
461,0.7315179439651651,0
462,0.7239834505082962,0
463,0.7178395521261668,0
464,0.7567806919204623,0
465,0.7714075913948671,0
466,0.7542055317133759,0
467,0.7484725192730671,0
468,0.7455700629213879,0
469,0.75091290836847,0
470,0.7822655935050006,0
471,0.7425342121047899,0
472,0.7359320367918343,0
473,0.7626649128630072,0
474,0.7188529176961853,0
475,0.7171551615510066,0
476,0.7209779488413556,0
477,0.7113263145302834,0
478,0.7798906171370247,0
479,0.7343747166316407,0
480,0.7331887739409798,0
481,0.7331007346885764,0
482,0.7421485799443159,0
483,0.7376305159649014,0
484,0.7140020818496975,0
485,0.7281164304721996,0
486,0.7257111812456439,0
487,0.7388825325026743,0
488,0.7389896507549815,0
489,0.7496291726492522,0
490,0.7581687647372635,0
491,0.7518573234003876,0
492,0.7350001664346519,0
493,0.7861881950389307,0
494,0.7460316426976854,0
495,0.7186569037156761,0
496,0.7495226181171946,0
497,0.7566629813268699,0
498,0.7821645056457653,0
499,0.7986492028200624,0
500,0.7029721441055089,0
501,0.7463528352382427,0
502,0.7572183139777945,0
503,0.7492988432846762,0
504,0.7421938087706264,0
505,0.7677941890995831,0
506,0.7479475262201516,0
507,0.7659417065648193,0
508,0.7331373511838093,0
509,0.739314465802154,0
510,0.7081947920917595,0
511,0.7155000910768173,0
512,0.739495647885424,0
513,0.7629067120332301,0
514,0.816399650421137,0
515,0.7368978591703463,0
516,0.7499406503918042,0
517,0.767048795276643,0
518,0.7456982645969368,0
519,0.7284866796678627,0
520,0.7591385836224692,0
521,0.7098547925458899,0
522,0.7783313105429976,0
523,0.7670621209861843,0
524,0.7379025739947535,0
525,0.7404169965916589,0
526,0.753137581946168,0
527,0.7269873370256987,0
528,0.7379015293678587,0
529,0.7505803700881447,0
530,0.7921151608834778,0
531,0.764098236592123,0
532,0.7589032916265451,0
533,0.7707468853476326,0
534,0.8008670787622507,0
535,0.7586816492999211,0
536,0.7580454015333773,0
537,0.7899165989708143,0
538,0.7262538195245009,0
539,0.7447044313909986,0
540,0.7398296767959006,0
541,0.719887695918715,0
542,0.7432041686708235,0
543,0.7738606778000302,0
544,0.7423676546133771,0
545,0.7266932638926199,0
546,0.7667777014493661,0
547,0.7327758887526814,0
548,0.7349052218386701,0
549,0.7410739748392757,0
550,0.9475700670243242,0
551,0.747931484156803,0
552,0.74529402982864,0
553,0.7391312465228479,0
554,0.7309042042463129,0
555,0.7395665057427865,0
556,0.7439305190217332,0
557,0.752554130794921,0
558,0.7608993850197219,0
559,0.7633812191145661,0
560,0.7515395918804859,0
561,0.7432475628486316,0
562,0.8187181135127976,0
563,0.8233908918895189,0
564,0.7746414616344129,0
565,0.75467535262431,0
566,0.8392318570331317,0
567,0.7820143728282279,0
568,0.7937578919563307,0
569,0.7610290940547196,0
570,0.772699132201093,0
571,0.7386797011839549,0
572,0.7623623886238967,0
573,0.7282455237265215,0
574,0.7428689649418496,0
575,0.7456949843762821,0
576,0.7335874244300923,0
577,0.7199108572254814,0
578,0.7402880138715229,0
579,0.7367856435345264,0
580,0.7178808148295278,0
581,0.7240920529323485,0
582,0.7081747721325731,0
583,0.7045598508920619,0
584,0.7569685989959076,0
585,0.7254148258869779,0
586,0.715062807614526,0
587,0.7257602287562352,0
588,0.7324586662000311,0
589,0.7152947586804489,0
590,0.7328900766993443,0
591,0.7155191381253528,0
592,0.7470031942795622,0
593,0.7441180869933284,0
594,0.7278199854324845,0
595,0.7568314723080262,0
596,0.709105068621291,0
597,0.7404001235510003,0
598,0.7248482807359692,0
599,0.7597565363832103,0
600,0.7340492592009005,0
601,0.7272288445686034,0
602,0.7601477243470162,0
603,0.741177197506805,0
604,0.7059150713085816,0
605,0.7013395626845077,0
606,0.7450192040481998,0
607,0.7185501241726242,0
608,0.7253937559808482,0
609,0.7629508162925239,0
610,0.7276425182850979,0
611,0.728838110211637,0
612,0.7381409259746381,0
613,0.7483336262432015,0
614,0.7415005270185334,0
615,0.7414579541069805,0
616,0.7268048800497717,0
617,0.7336390433984801,0
618,0.7253752767201026,0
619,0.7134715912330274,0
620,0.7201296527651574,0
621,0.7535800415140073,0
622,0.7361579264187278,0
623,0.7068077104881492,0
624,0.7242011435252687,0
625,0.7179029439007214,0
626,0.7156602539830719,0
627,0.7261497255950619,0
628,0.7595950121720926,0
629,0.7370718838254063,0
630,0.718618879015828,0
631,0.7422514590616642,0
632,0.7225922221456009,0
633,0.7443824580469115,0
634,0.720128335435164,0
635,0.7169196824418016,0
636,0.7410319617234495,0
637,0.742360066460464,0
638,0.7217778412060701,0
639,0.7210323614477515,0
640,0.7191336742963607,0
641,0.7389681006158517,0
642,0.7191193970660814,0
643,0.7401337706538459,0
644,0.7443575113020839,0
645,0.7079467631408847,0
646,0.7556694368191674,0
647,0.715535348439857,0
648,0.7041795999443278,0
649,0.7268494467364494,0
650,0.7317745170276827,0
651,0.7258784433110748,0
652,0.7195260489581746,0
653,0.7537980094385586,0
654,0.7604484465365707,0
655,0.7298512526530454,0
656,0.7355245790721748,0
657,0.724149792592181,0
658,0.7547196775022785,0
659,0.7126489140768749,0
660,0.7104770205357896,0
661,0.7499768319734729,0
662,0.7302855342085421,0
663,0.7418603128497541,0
664,0.7410512982304962,0
665,0.7421802111871227,0
666,0.7090294468886603,0
667,0.747862895607896,0
668,0.7511660346853491,0
669,0.7602129114631269,0
670,0.7469353494605226,0
671,0.7413692544271331,0
672,0.7473708291746548,0
673,0.7621825563433876,0
674,0.7163951971811632,0
675,0.7429411547551433,0
676,0.7388856197416767,0
677,0.7341260800594521,0
678,0.7443060828380107,0
679,0.7475095711335349,0
680,0.7089493578990801,0
681,0.7231456413524348,0
682,0.7177450255401595,0
683,0.7491605292931373,0
684,0.73009824720858,0
685,0.718383988628835,0
686,0.7025378887811434,0
687,0.7323517782524323,0
688,0.7453980708326386,0
689,0.7211928792599406,0
690,0.7134125710083975,0
691,0.7387024285188591,0
692,0.694494530232945,0
693,0.7316934476226061,0
694,0.7384018326520316,0
695,0.6954229164108534,0
696,0.7240491714200296,0
697,0.7202459803131617,0
698,0.7373251582136487,0
699,0.7395559680055963,0
700,0.7350883869311587,0
701,0.7614567421459858,0
702,0.7358021853698361,0
703,0.7581875176464109,0
704,0.7514091975306949,0
705,0.7580906797536491,0
706,0.718807259857737,0
707,0.7298208671210413,0
708,0.7521563901823858,0
709,0.6840301019162017,0
710,0.7498348333700868,0
711,0.7485871114505214,0
712,0.7414586908426519,0
713,0.723746185993208,0
714,0.7442490681828678,0
715,0.7256606641126746,0
716,0.7203269220129281,0
717,0.7290219253929754,0
718,0.7205205136925878,0
719,0.7448501171765471,0
720,0.7469177173863092,0
721,0.7476004541739341,0
722,0.7264154637922468,0
723,0.7504786483067598,0
724,0.7328829619061257,0
725,0.716599162199868,0
726,0.7085741219898047,0
727,0.74267791829206,0
728,0.7175838188088411,0
729,0.7154049953548818,0
730,0.711219545217835,0
731,0.7121787818339808,0
732,0.7087193811229884,0
733,0.7733094387145032,0
734,0.7469688768161278,0
735,0.7428540833198469,0
736,0.7298016927164419,0
737,0.7155817844560697,0
738,0.7437013551242929,0
739,0.740672785494301,0
740,0.7298843414923454,0
741,0.7276527778793215,0
742,0.7336697276782047,0
743,0.9623476797477565,0
744,0.7329347778843385,0
745,0.7193218766190944,0
746,0.7443085425942362,0
747,0.7328900766993443,0
748,0.7534181217634335,0
749,0.7126189368493178,0
750,0.7396695440986264,0
751,0.9783378785674868,0
752,0.7289369375241911,0
753,0.7981980755400818,0
754,0.741472201653748,0
755,0.9672823681968983,0
756,0.7383137596007425,0
757,0.7514091690158183,0
758,0.7690978130697615,0
